HHKEY,ZIP_CODE,REC,FRE,CC_CARD,PSWEATERS,PKNIT_TOPS,PKNIT_DRES,PBLOUSES,PJACKETS,PCAR_PNTS,PCAS_PNTS,PSHIRTS,PDRESSES,PSUITS,POUTERWEAR,PJEWELRY,PFASHION,PLEGWEAR,PCOLLSPND,AMSPEND,PSSPEND,CCSPEND,AXSPEND,TMONSPEND,OMONSPEND,SMONSPEND,PREVPD,GMP,PROMOS,DAYS,MARKDOWN,CLASSES,COUPONS,NITEMS,STORES,VALPHON,WEB,MAILED,RESPONDED,LTP12FRE,CLUSTYPE,PERCRET,RESP
54412654,64139,106,2,0,0.42,0,0,0,0,0,0.46,0.1,0,0,0,0,0,0,0,0,0,317,0,0,0,317,0,0.68,2,108,0,3,0,8,1,Y,0,0,0,5,1,0,0
1258141,64152,73,3,0,0.12,0,0,0.24,0.34,0.15,0,0.13,0,0,0,0,0,0,0,0,140.97,41.98,0,150.45,0,150.45,0,0.4,2,216,0.34,6,0,8,4,Y,0,0,0,2,1,0,0
29148374,64139,215,1,0,0,0.32,0.09,0.18,0,0,0.09,0.11,0.11,0,0,0.06,0,0,0,0,0,106.46,0,0,0,0,0,0.06,4,215,0.32,7,0,9,1,Y,0,1,0,2,1,0,1
60066545,64151,236,3,1,0.13,0,0,0.06,0.41,0.11,0,0,0,0,0,0,0.03,0,0.11,0,218,184,0,0,0,0,0,0.71,12,250,0,7,0,9,4,Y,0,5,0,5,5,0.29,0
1218375,64152,10,5,1,0.1,0.03,0.41,0.09,0.09,0,0,0.1,0.03,0,0,0.06,0.03,0,0,0,0,73.06,314.96,318.75,130.98,388.02,0,0.23,6,134,0.35,11,1,30,4,Y,1,0,0,29,1,0,0
24993749,64153,244,3,0,0.28,0,0.26,0,0,0.22,0,0,0,0,0,0,0,0.02,0,0,0,203.75,0,0,0,0,0,0.45,10,348,0.18,4,0,11,2,Y,0,4,0,0,6,0.25,0
11560585,64477,241,1,1,0.31,0,0,0.19,0,0.21,0,0,0.28,0,0,0,0,0,0.49,0,0,279.5,0,0,0,0,0,0.67,16,557,0.06,4,0,6,1,Y,0,8,0,6,4,0,0
24261787,64468,30,2,1,0,0,0.16,0.24,0,0.39,0,0,0,0,0,0.19,0,0,0,0,0,129.57,6.5,6.5,6.5,6.5,129.57,0.55,15,321,0.13,6,0,7,2,Y,0,5,1,0,1,0,0
21000449,64477,148,1,0,0.55,0.17,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,18,87,0,0,0,105,0,0.65,4,226,0,3,0,4,2,Y,0,1,0,19,4,0,1
80920083,64429,52,2,1,0,0,0,0,0.28,0,0,0,0.71,0,0,0,0,0,0.42,0,0,309.68,0,144.98,0,309.68,0,0.59,4,132,0.23,3,2,4,2,Y,0,1,0,8,7,0,0
91966531,64492,77,4,0,0.07,0.03,0,0,0,0.19,0,0,0.45,0,0,0,0.19,0.04,0.19,0,129.75,171.99,0,9.99,0,220.99,0,0.68,5,265,0.05,6,0,7,3,Y,0,2,1,3,7,0,0
99249090,64506,16,1,1,0,0,0,0.21,0,0,0,0.48,0,0,0,0.13,0.16,0,0,0,0,133,0,133,133,133,0,0.73,7,530,0,5,0,5,1,Y,0,3,0,3,7,0,0
65156830,64507,32,3,1,0.11,0,0.24,0,0.46,0.17,0,0,0,0,0,0,0,0,0.47,0,0,269.61,31.49,31.49,0,31.49,0,0.5,11,255,0.21,6,1,10,3,Y,1,2,1,6,7,0,0
79129771,64658,280,2,0,0.51,0,0,0,0,0.2,0,0.26,0,0,0,0,0,0.01,0,0,0,54,213.95,0,0,0,213.95,0.65,7,530,0.03,5,0,9,2,Y,0,1,0,4,7,0,0
44680533,64701,287,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,139.5,0,0,0,0,0,0.5,14,405,0.5,1,0,1,1,Y,0,7,0,3,4,0,0
58132038,64701,267,1,0,0.33,0,0,0,0.41,0.25,0,0,0,0,0,0,0,0,0.66,0,216.5,19.5,0,0,0,0,0,0.64,3,267,0.14,3,0,5,2,Y,0,2,0,1,7,0,0
37764030,64724,178,1,0,0,0,0,0.15,0.52,0,0,0.25,0,0,0,0,0,0.03,0,0,0,183,0,0,0,183,0,0.69,5,471,0.03,4,0,5,1,Y,0,5,0,1,7,0.03,0
85532755,64772,58,1,1,0,0.07,0,0.39,0,0,0,0.41,0.12,0,0,0,0,0,0.41,0,39.6,89.25,0,128.85,0,128.85,0,0.49,1,58,0.24,4,1,5,2,Y,0,0,0,1,4,0,0
8877906,64804,45,4,0,0,0,0.34,0.26,0,0,0.06,0,0.32,0,0,0,0,0,0,0,101.99,84,71.97,17.99,0,47.98,41.98,0.63,3,314,0.04,5,0,8,3,Y,0,1,0,2,7,0,0
46457516,65010,257,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.49,0,0,0,0,0,0.4,0,257,0.45,1,0,3,1,Y,0,0,0,0,4,0,0
99949084,65041,58,2,0,0.2,0.05,0.16,0.29,0,0,0.23,0,0,0,0,0,0.03,0,0,0,111.93,54.98,0,166.91,0,166.91,0,0.38,1,75,0.25,6,0,10,2,Y,0,0,0,2,7,0,0
76669828,65043,4,2,0,0,0,0,0.09,0.24,0,0,0,0.66,0,0,0,0,0,0,0,0,72,44.99,72,72,116.99,0,0.25,2,565,0.38,3,1,4,2,Y,0,0,0,3,4,0,0
99549732,65101,96,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99.99,0,0,0,99.99,0,0.5,3,96,0,1,0,1,1,Y,0,0,0,0,6,0,0
79455337,65109,132,1,1,0.14,0,0.12,0.14,0.58,0,0,0,0,0,0,0,0,0,0,0,0,123.26,0,0,0,123.26,0,0.51,4,132,0.1,4,1,4,1,Y,0,1,0,2,1,0,0
4532151,65109,345,1,0,0.09,0,0,0,0,0,0,0,0,0.86,0,0,0,0.03,0,0,0,300.98,0,0,0,0,0,0.66,13,345,0.2,3,0,5,1,Y,0,5,0,0,1,0,0
78435016,65203,344,2,0,0.13,0,0,0.1,0.54,0,0,0.18,0,0,0,0,0,0.01,0.31,0,0,315.75,0,0,0,0,0,0.64,15,351,0.11,6,0,6,2,Y,0,6,0,1,2,0,0
51079826,65251,10,1,1,0,0,0.67,0,0,0,0.21,0,0,0,0,0.11,0,0,0,0,0,187.98,0,187.98,187.98,187.98,0,0.66,0,10,0.08,6,0,7,1,Y,0,0,0,0,7,0,0
96993671,65265,84,6,1,0.25,0,0,0,0.14,0.14,0,0,0.31,0,0,0,0.1,0.03,0.37,0,0,668.95,0,119.99,0,396.96,0,0.61,14,400,0.15,10,1,21,1,Y,0,5,2,2,7,0,0
7437119,65203,17,2,1,0.09,0,0.2,0,0.35,0,0,0,0,0,0,0.06,0.27,0,0,0,0,295.65,0,248.4,248.4,248.4,0,0.67,2,257,0.11,8,1,8,1,Y,0,0,0,2,3,0,0
65094934,65233,61,7,0,0.32,0,0,0.12,0.15,0,0.12,0,0,0,0,0.01,0.02,0.003035,0,0,0,156.97,38.56,0,0,90.29,0,0.47,3,583,0.29,14,1,21,6,Y,0,0,0,3,7,0.68,0
91041638,65202,355,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0.62,17,676,0.16,1,0,3,1,Y,0,10,1,7,4,0,0
14055860,65240,84,3,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0.15,0,0,0,0,110.48,0,10.49,0,10.49,0,0.41,2,273,0.21,3,0,5,1,Y,0,1,1,0,7,0.2,0
86848065,65201,76,11,1,0.14,0,0.15,0.11,0.23,0.11,0,0.09,0.04,0,0,0,0.08,0,0.22,0,0,617.9,159.95,93.45,0,93.45,0,0.5,22,672,0.24,13,2,30,4,Y,0,9,2,30,5,0.02,0
92039231,65203,10,3,0,0,0.03,0,0,0.29,0.19,0,0.14,0.24,0,0,0,0,0.09,0.24,0,0,161.95,0,91.97,19.99,161.95,0,0.38,5,469,0.41,6,1,6,1,Y,0,2,2,6,7,0,0
5785187,65203,26,16,1,0.51,0.005506,0,0.11,0.11,0,0.02,0.02,0.01,0,0,0.07,0.08,0,0,0,0,529.42,1463.03,658.39,94.96,1031.69,197.16,0.52,18,341,0.19,19,3,103,7,Y,0,6,4,25,5,0.02,1
35812263,65201,332,2,0,0.16,0.11,0,0,0,0,0,0,0.66,0,0,0,0,0.05,0.66,0,0,85,32.98,0,0,0,85,0.66,8,347,0,4,0,4,2,Y,0,5,0,1,7,0,0
8380423,65201,100,3,0,0.64,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,152.97,0,0,0,88.98,0,0.49,5,649,0.19,4,0,7,1,Y,0,3,2,2,5,0,0
48021578,65203,272,1,1,0,0,0,0,0.53,0.37,0,0,0,0,0,0,0.08,0,0,0,76.48,7.2,0,0,0,0,0,0.24,8,496,0.17,3,0,3,2,Y,0,2,0,3,5,0,0
88933877,65203,63,3,1,0.04,0.009497,0,0.03,0.19,0.05,0.01,0.1,0.28,0.16,0,0.01,0,0.09,0.15,0,0,403.16,622.39,44.97,0,667.36,0,0.54,21,657,0.2,13,2,33,2,Y,0,9,1,8,5,0,0
5465811,65203,28,11,1,0.28,0.02,0.04,0.01,0.12,0,0.28,0,0.13,0.07,0,0,0,0.00249,0.08,0,0,839.43,0,184.55,144.99,503.96,0,0.38,11,687,0.26,11,2,30,4,Y,0,7,3,10,5,0,0
9351724,65201,40,22,1,0.09,0,0,0,0.08,0.01,0.01,0.08,0.02,0.02,0,0,0.02,0.04,0.01,0,67.34,1059.64,0,437,0,865.24,342,0.63,18,389,0.12,17,3,52,7,Y,1,7,3,26,7,1.46,1
1239966,65279,11,9,1,0.31,0.03,0,0.24,0,0,0,0,0.09,0,0,0.08,0,0.08,0,0,0,250.26,0,82.26,6.8,181.76,0,0.49,9,677,0.27,8,1,16,4,Y,0,5,4,16,7,0.16,0
40326735,65248,152,1,0,0,0,0,0.19,0.5,0,0,0.29,0,0,0,0,0,0,0.8,0,0,197,0,0,0,197,0,0.7,3,152,0,3,0,3,1,Y,0,1,0,0,7,0,0
38418517,65203,8,18,1,0.26,0.05,0.16,0.04,0.03,0,0,0.02,0,0,0.06,0.005243,0.17,0.07,0,0,0,1385.47,0,156.73,48,716.23,0,0.51,17,504,0.29,17,3,54,1,Y,0,9,5,28,5,0.1,1
4977460,65203,97,15,1,0.11,0,0.07,0.13,0,0.19,0,0.15,0,0,0.06,0.01,0.1,0,0.11,0,0,823.25,0,0,0,327.31,146,0.51,18,553,0.19,14,1,29,1,Y,0,8,3,16,1,0.17,1
5950421,65231,13,15,0,0.21,0.04,0.06,0.07,0.05,0.09,0.13,0.01,0.06,0,0,0,0.09,0,0.05,0,0,906.94,19.99,142.95,58,668.48,0,0.58,11,440,0.14,16,1,39,2,Y,0,3,2,29,7,0.17,1
9287783,65203,87,4,1,0.11,0.04,0,0,0.16,0.08,0,0,0,0.38,0,0,0,0,0,0,0,265.44,0,135.45,0,135.45,0,0.36,9,378,0.37,8,2,12,1,Y,0,3,1,9,3,0.26,1
66450320,65203,79,2,0,0,0,0.06,0.18,0,0,0,0.2,0.55,0,0,0,0,0,0,0,0,528.99,0,528.99,0,528.99,0,0.66,4,414,0.02,4,0,9,1,Y,0,4,0,2,5,0,0
57407753,65203,53,3,1,0.15,0.02,0,0,0.13,0.22,0.21,0,0,0,0,0,0,0,0.21,0,0,502.27,0,215,0,342.97,0,0.57,6,187,0.12,6,2,13,1,Y,0,3,1,5,7,0.33,0
45540029,65203,102,3,0,0,0.15,0,0.13,0,0,0.25,0,0,0,0,0,0,0,0,0,0,82.99,0,0,0,82.99,0,0.64,2,110,0.05,4,0,4,1,Y,0,0,0,0,3,0.81,0
90351463,65202,95,8,1,0.53,0.13,0,0,0,0,0.05,0,0,0,0,0.03,0.09,0.09,0,0,0,380.5,132.93,0,0,234.99,0,0.55,20,695,0.3,7,1,34,2,Y,0,9,3,12,7,0.06,0
9903513,63108,93,3,1,0,0,0,0,0.56,0.37,0,0,0,0,0,0,0.06,0,0.93,0,0,158.59,0,0,0,10.49,0,0.65,15,358,0.08,3,0,3,1,Y,0,6,1,1,7,0,0
83361747,65202,4,9,1,0.27,0,0,0.19,0.09,0.13,0,0.22,0.05,0,0,0,0.02,0,0.06,0,0,909.37,0,294.49,294.49,530.68,59.97,0.5,18,644,0.21,11,1,30,2,Y,0,9,4,9,7,0,1
18719162,63628,217,4,0,0.42,0,0,0,0.34,0,0,0,0,0,0,0.08,0,0,0,0,0,63.99,23.49,0,0,0,0,0.32,2,600,0.37,4,0,7,3,Y,0,0,0,9,7,0.17,0
22960828,65203,174,6,0,0,0,0,0.13,0.15,0.08,0,0.07,0,0,0,0,0,0.02,0,0,0,248.22,0,0,0,62.25,185.97,0.56,14,581,0.17,8,1,16,3,N,0,7,2,4,7,1.13,0
11951149,65251,91,2,0,0.24,0.43,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52.49,0,0,40,0,0.47,6,586,0.36,3,0,6,2,N,0,1,0,4,7,0,0
20297533,65203,313,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,114,0.53,9,313,0.33,1,0,4,1,Y,0,3,0,1,7,0,0
95092388,65203,331,1,0,0,0,0,0,0.55,0,0.44,0,0,0,0,0,0,0,0,0,0,108.99,0,0,0,0,108.99,0.61,8,489,0,2,0,2,1,Y,0,6,1,2,3,0,0
6668827,65233,95,1,0,0,0,0,0,0.48,0,0,0,0.42,0,0,0.06,0,0.03,0,0,0,165.98,0,0,0,165.98,0,0.64,1,95,0,4,0,4,1,Y,0,0,0,0,7,0,0
29994396,65301,5,3,0,0.78,0.1,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,112,16,14.99,16,16,30.99,0,0.69,12,358,0,3,0,4,3,Y,0,5,0,0,7,0,0
85660741,65444,1,8,1,0.08,0.0077,0.03,0.09,0.34,0.09,0.03,0,0.12,0.09,0,0,0.03,0.02,0.04,0,112.98,366.98,789.49,83.98,44.98,152.98,162.99,0.57,18,598,0.1,22,0,40,6,Y,0,9,3,27,7,0.02,0
41745837,65583,64,4,1,0.11,0.05,0.03,0,0.34,0,0,0.13,0.1,0,0,0.02,0.08,0,0.53,0,0,369.42,0,328.94,0,369.42,0,0.57,12,586,0.23,8,0,15,4,Y,1,7,1,28,7,0.11,0
12944264,65536,313,1,0,0.56,0,0.12,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,117.35,0,0,0,0,117.35,0.31,3,432,0.32,4,0,6,1,Y,0,3,1,2,7,0,0
13868025,65542,180,2,0,0,0,0.13,0,0.24,0.24,0,0.21,0,0,0,0,0,0.17,0,0,0,145.46,0,0,0,25,0,0.19,9,475,0.27,5,0,8,1,Y,0,3,0,5,7,0,0
75043594,65583,122,1,0,0.66,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,88,29,0,0,0,117,0,0.63,2,122,0.13,2,0,5,2,Y,0,0,0,1,7,0,0
12071591,65604,66,3,0,0.02,0.04,0,0.09,0.42,0.11,0.03,0.02,0.23,0,0,0,0,0,0.45,0,36.01,436.92,44.97,111.43,0,111.43,0,0.58,8,410,0.16,10,1,15,3,Y,0,2,1,8,4,0,0
63403853,65616,149,3,1,0,0,0.04,0.27,0.13,0.38,0.16,0,0,0,0,0,0,0,0.38,80.1,0,42.75,39.49,0,0,39.49,0,0.24,5,182,0.36,5,0,7,4,Y,0,2,0,7,7,0,0
43706668,65608,19,32,1,0.44,0.02,0.08,0.001745,0.07,0,0.07,0.04,0.02,0,0.009931,0.01,0.03,0.01,0,4.62,743.41,395.62,342.32,122.92,43.99,452.02,257,0.43,26,691,0.29,19,6,80,12,Y,1,9,7,51,7,0.17,1
5486956,65604,7,21,1,0,0,0,0.02,0.01,0.04,0.05,0.02,0.03,0,0,0.01,0,0,0.01,0,309.56,128.33,0,201.18,0,463.15,0,0.53,10,624,0.25,14,7,45,3,Y,0,5,1,49,7,3.47,1
27428434,65672,45,5,0,0.07,0.02,0,0.03,0.12,0,0.11,0,0.43,0,0,0,0.09,0.02,0.15,0,0,207.77,386.38,305.73,0,594.15,0,0.54,4,170,0.24,8,0,20,2,Y,1,0,0,2,7,0.08,0
39668823,65721,153,5,1,0.43,0,0.04,0.09,0,0,0.15,0,0,0,0,0,0,0,0,0,73.69,220.32,0,0,0,23.58,0,0.52,20,478,0.25,6,2,16,2,Y,0,9,2,18,7,0.36,1
111901100,65706,194,1,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,88.98,0,0,0,0,0,0.52,4,194,0,3,0,3,1,N,0,2,0,0,7,0,0
23323993,65737,76,7,0,0.11,0.01,0,0.09,0.4,0.13,0,0.15,0.07,0,0,0,0,0,0,0,0,270,639.33,13.99,0,576.86,0,0.65,18,409,0.01,9,0,21,3,Y,0,6,2,8,3,0,1
32297221,65704,321,1,0,0.03,0,0,0,0.28,0.11,0,0.56,0,0,0,0,0,0,0.34,8,0,79.99,0,0,0,0,87.99,0,2,321,0.3,4,0,5,2,Y,0,2,0,3,7,0,0
33770846,65721,26,1,1,0.07,0,0,0.15,0.42,0.21,0,0,0,0,0,0.06,0.05,0,0,0,0,331.2,0,331.2,331.2,331.2,0,0.55,0,26,0.22,8,1,9,1,Y,0,0,0,4,7,0,0
94231370,65704,186,1,0,0.08,0,0.17,0.18,0.45,0,0,0.1,0,0,0,0,0,0,0,0,226,229,0,0,0,0,0,0.7,3,186,0,5,0,8,2,N,0,1,0,1,7,0,0
86187441,65772,54,3,1,0.15,0.03,0.13,0.1,0.18,0,0.13,0.09,0.15,0,0,0,0,0,0,0,478.97,101.97,0,52.96,0,531.94,0,0.64,11,397,0.13,9,0,16,2,Y,0,4,1,7,7,0,0
90128954,65721,348,1,0,0.26,0,0,0.18,0,0.31,0,0,0,0,0,0,0.09,0.14,0,0,0,186,0,0,0,0,0,0.66,13,348,0.11,6,0,9,1,Y,0,6,0,0,4,0,0
70432936,65802,70,2,1,0.25,0.18,0.16,0.07,0,0.23,0.06,0,0,0,0,0,0,0.02,0.23,0,58.86,141.38,0,97.24,0,97.24,103,0.54,19,450,0.28,7,1,12,2,Y,0,8,2,25,4,0,0
11252895,65804,101,25,0,0.15,0.008992,0,0.04,0.04,0.02,0.07,0.02,0.05,0,0,0,0,0.002219,0,0,559.34,175.11,0,0,0,286.51,0,0.54,14,688,0.14,17,2,50,3,Y,0,8,4,45,1,1.26,0
28250695,65807,11,7,1,0.13,0,0,0.15,0.24,0.14,0.03,0.07,0.1,0,0,0.03,0,0,0.2,0,0,713.8,0,0,0,205,50,0.64,15,328,0.08,11,1,17,2,Y,0,5,1,6,7,0.07,0
2169576,65810,117,1,1,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,116,0,0,0,116,0,0.67,16,421,0,2,0,3,1,Y,0,9,0,1,1,0,0
38213013,65807,22,3,0,0,0.04,0,0.1,0.39,0.22,0.05,0.1,0.04,0,0,0.009482,0,0.02,0.08,0,0,45,470.74,515.74,398.93,515.74,0,0.53,3,88,0.17,13,0,19,2,Y,0,0,0,2,1,0,0
93619296,65809,108,3,1,0.06,0.15,0.06,0.2,0.29,0,0.06,0.14,0,0,0,0,0,0,0,0,527.88,78.99,0,0,0,461.97,0,0.65,15,341,0.02,10,0,14,2,Y,0,6,1,6,2,0,0
32651273,65804,28,10,1,0.02,0,0.03,0.06,0.29,0.16,0.11,0.02,0.26,0,0,0,0,0.00572,0.03,0,1042.86,6,0,185.47,112.49,610.43,150.5,0.49,17,608,0.26,14,1,29,4,Y,0,8,3,20,7,0,0
62064749,65810,328,1,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0.16,0.83,0,59,12,0,0,0,0,71,0.65,4,549,0.04,2,0,2,2,Y,0,1,0,2,1,0,0
73597335,65810,32,5,1,0.04,0.19,0.31,0.15,0,0,0.28,0,0,0,0,0,0,0,0,393.29,0,34.44,0,6.99,0,177.99,60.75,0.58,17,523,0.18,6,2,13,2,Y,0,9,3,22,7,0,1
7896985,65810,93,5,1,0.06,0.008101,0.1,0.1,0.13,0.04,0.03,0.09,0.36,0,0,0.01,0.03,0,0.04,34,29,985.92,245.93,0,0,940.92,108,0.63,19,362,0.09,15,0,32,5,Y,0,6,2,5,1,0,0
82819241,65804,8,16,1,0.2,0.01,0,0.1,0.26,0.16,0.05,0.07,0,0,0,0,0.00777,0.005051,0.1,5.99,1036.15,1079.72,0,430.97,5.99,957.9,0,0.62,15,503,0.14,14,6,59,3,Y,0,8,3,25,7,0.11,1
33640396,65809,145,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,0,0,0,49,0,0.7,19,545,0,1,0,1,1,Y,0,10,1,3,5,0,0
29865083,66062,27,35,1,0.1,0.005268,0.02,0.07,0.29,0.2,0.01,0.08,0.04,0,0,0.009452,0.009478,0.007913,0.02,0,0,1106.88,2287.32,1388.59,100.97,2335.33,0,0.58,17,430,0.1,22,1,105,4,Y,0,4,3,42,7,0.11,1
15352865,66030,35,15,1,0.27,0.09,0.14,0.14,0.01,0.04,0.06,0.06,0.06,0,0,0,0.01,0.03,0,0,116.81,241.85,270.65,68.97,0,217.44,19,0.46,26,675,0.29,14,3,31,5,Y,0,9,4,36,7,0.02,0
54186979,92346,307,1,0,0.29,0,0.05,0,0.42,0.12,0,0.05,0,0,0,0.03,0,0,0.12,0,78,382.97,0,0,0,0,0,0.65,12,307,0,6,0,10,2,Y,0,4,0,3,3,0,0
206275,66062,12,7,0,0.11,0.04,0.04,0.05,0.08,0.12,0.08,0.16,0,0,0,0,0,0,0,0,0,414.92,0,113.97,0,379.93,0,0.53,5,531,0.24,9,0,15,2,N,0,2,1,8,7,0.41,0
50093373,66049,173,2,1,0,0,0,0.19,0.23,0.14,0,0,0,0.41,0,0,0,0,0,0,0,252.48,0,0,0,239.98,0,0.39,19,411,0.3,4,1,6,1,Y,1,10,1,7,4,0,0
21502895,66062,26,3,0,0.06,0.04,0.31,0.03,0.12,0,0.03,0.05,0.22,0,0,0,0.09,0,0,0,0,224.48,87.15,157.15,70,157.15,0,0.47,15,620,0.27,11,0,14,3,Y,0,9,2,5,7,0,0
5642269,66030,238,3,1,0.36,0.03,0,0,0.38,0.21,0,0,0,0,0,0,0,0,0,0,0,397.38,0,0,0,0,0,0.51,18,424,0.11,4,0,10,1,Y,0,5,0,5,7,0,1
85815116,66025,141,1,0,0,0,0,0.34,0,0,0,0.65,0,0,0,0,0,0,0,0,0,87.95,0,0,0,87.95,0,0,3,141,0,3,0,5,1,Y,0,1,0,0,7,0,0
85481571,66209,30,5,1,0.2,0,0.01,0.1,0.27,0.21,0,0.05,0,0,0,0.00781,0,0.01,0.27,0,112.75,824.96,0,0,0,684.83,0,0.6,5,182,0.13,10,2,26,3,Y,0,2,0,7,2,0.13,0
49693575,66049,23,3,1,0,0,0,0,0,0.32,0.35,0,0,0,0,0,0,0,0.32,0,35.98,86.99,0,122.97,59,122.97,0,0.6,7,564,0.14,3,0,5,2,Y,0,1,1,20,7,0.47,1
4219935,66062,244,1,0,0.24,0,0.16,0.12,0.45,0,0,0,0,0,0,0.004255,0,0,0,0,39,196,0,0,0,0,0,0.69,10,244,0.004195,5,0,5,2,N,0,4,0,1,2,0,0
81211060,66062,50,5,0,0.39,0.04,0,0.03,0,0.09,0.25,0,0,0,0,0,0,0.17,0,0,0,15,297.14,51.98,0,106.96,0,0.5,8,529,0.2,9,0,20,3,Y,0,3,0,12,7,0,1
52215541,66212,328,2,0,0.15,0,0.29,0,0.36,0,0.19,0,0,0,0,0,0,0,0,0,0,132.99,0,0,0,0,74,0.64,15,600,0,4,0,4,1,N,0,8,1,3,5,0,0
27390642,66083,1,36,1,0.01,0,0.004658,0.05,0.07,0.05,0,0.08,0.06,0.03,0,0.005438,0.04,0,0,0,45.97,1081.68,0,217.94,129.51,905.03,0,0.29,19,566,0.33,17,2,99,13,Y,1,9,4,75,4,1.28,1
7523183,66061,12,13,1,0.1,0.05,0.1,0.1,0.23,0.04,0.05,0.03,0.08,0,0.08,0.03,0.006321,0.03,0,0,0,78,1093.47,256.49,190.99,348.49,78,0.24,9,332,0.5,23,0,80,4,Y,0,3,0,47,7,0.01,1
32044856,66044,339,2,0,0.44,0,0,0.19,0.16,0,0,0.19,0,0,0,0,0,0,0.24,0,286.98,328,0,0,0,0,0,0.67,13,684,0,5,0,11,3,Y,0,7,0,2,7,0,0
12202556,66061,9,20,1,0.14,0,0.01,0.05,0.06,0.03,0.02,0.05,0.02,0,0,0,0.004911,0.01,0,0,171.61,79.38,716.42,178.24,140.16,756.77,128.21,0.31,20,677,0.32,17,3,74,8,Y,0,8,4,40,7,1.25,0
69387261,66085,109,5,1,0.22,0.08,0,0.15,0.17,0.04,0,0.08,0,0,0,0.03,0,0,0.26,0,0,452.97,0,0,0,48.73,0,0.6,10,254,0.14,8,1,15,1,Y,0,3,1,2,2,0.21,0
24472951,66061,225,4,1,0.11,0,0,0.12,0.35,0.2,0,0,0,0.19,0,0,0,0,0.56,499.98,0,168.99,0,0,0,0,148.98,0.66,14,614,0.04,5,0,9,2,Y,0,7,1,4,7,0,0
25626090,66062,147,5,0,0.24,0.15,0,0,0.12,0,0,0,0,0,0.48,0,0,0,0,0,0,290.24,0,0,0,29,0,0.57,16,645,0.36,5,0,7,1,Y,0,10,3,6,7,0,0
97215823,66062,19,13,0,0.2,0.02,0,0.12,0.26,0.23,0,0.02,0.02,0,0,0.01,0,0.02,0,0,0,15,1084.53,292.37,108.25,648.01,0,0.4,24,676,0.24,14,2,48,3,Y,0,10,4,35,2,0.06,0
51652746,66062,69,6,1,0.33,0.02,0.02,0.03,0.19,0.03,0.07,0.05,0,0,0,0,0,0,0,0,0,654.18,0,0,0,415.99,266.24,0.5,17,398,0.28,12,3,28,1,Y,0,6,3,4,7,0.26,0
29860019,66048,56,6,0,0.07,0.02,0.17,0,0.19,0,0.03,0,0,0,0,0,0.26,0.05,0,0,37.5,174.68,0,17.99,0,0,0,0.31,17,516,0.32,7,0,14,2,Y,0,9,1,7,7,0.18,0
6843299,66018,36,1,0,0,0.17,0,0.32,0.38,0,0.1,0,0,0,0,0,0,0,0,0,19.49,89.96,0,109.45,0,109.45,0,0.31,0,36,0.37,4,0,6,2,Y,0,0,0,1,4,0,0
49593396,66109,199,1,1,0.21,0,0,0.45,0.33,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0.32,20,534,0.35,3,0,4,1,Y,0,10,1,5,7,0,0
13305516,66103,19,5,1,0.12,0,0.08,0.02,0.29,0.06,0.04,0.1,0.05,0,0,0,0.11,0.04,0.18,22,58,882.58,0,612.98,500,962.58,0,0.66,9,106,0.08,16,0,23,4,Y,0,2,1,19,7,0.02,0
458226,64111,187,3,0,0,0.22,0.21,0,0,0,0,0,0,0,0,0,0.21,0.06,0,0,0,128.99,0,0,0,0,12,0.68,6,355,0.1,7,0,12,3,N,0,2,0,0,7,0.37,0
46690528,66112,313,1,0,0.14,0,0,0,0.4,0.25,0,0,0,0,0,0,0,0.18,0,0,0,440.97,0,0,0,0,440.97,0.46,15,421,0.29,6,0,10,1,Y,0,6,1,3,7,0,0
567623,66102,7,13,0,0.04,0.01,0,0.09,0.47,0.03,0,0,0.07,0,0,0.03,0.14,0.05,0,23.4,15.48,631.98,0,460.44,73.19,563.39,0,0.04,13,593,0.45,17,1,42,9,Y,1,6,2,31,7,0.01,1
46573840,66109,36,8,0,0.1,0.04,0,0.21,0.24,0.04,0.04,0.22,0.06,0,0,0,0,0,0,0,0,213.69,351.44,146.52,0,421.69,0,0.37,6,649,0.27,13,4,28,5,Y,0,4,2,13,7,0.02,0
